biosampleId	id	individualId	libraryLayout	librarySelection	librarySource.id	librarySource.label	libraryStrategy	platform	platformModel.id	platformModel.label	runDate
OneK1K_1037	RUN1477	OneK1K_1037	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_888	RUN1478	OneK1K_888	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_499	RUN1479	OneK1K_499	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_556	RUN1480	OneK1K_556	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_689	RUN1481	OneK1K_689	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_593	RUN1482	OneK1K_593	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_252	RUN1483	OneK1K_252	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_954	RUN1484	OneK1K_954	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_507	RUN1485	OneK1K_507	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_469	RUN1486	OneK1K_469	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_146	RUN1487	OneK1K_146	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_161	RUN1488	OneK1K_161	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_109	RUN1489	OneK1K_109	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_297	RUN1490	OneK1K_297	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_400	RUN1491	OneK1K_400	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_527	RUN1492	OneK1K_527	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_561	RUN1493	OneK1K_561	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_85	RUN1494	OneK1K_85	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_581	RUN1495	OneK1K_581	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_970	RUN1496	OneK1K_970	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_802	RUN1497	OneK1K_802	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_913	RUN1498	OneK1K_913	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_525	RUN1499	OneK1K_525	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_163	RUN1500	OneK1K_163	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1071	RUN1501	OneK1K_1071	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1036	RUN1502	OneK1K_1036	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_39	RUN1503	OneK1K_39	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_692	RUN1504	OneK1K_692	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_3	RUN1505	OneK1K_3	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_655	RUN1506	OneK1K_655	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_212	RUN1507	OneK1K_212	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_484	RUN1508	OneK1K_484	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_549	RUN1509	OneK1K_549	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_846	RUN1510	OneK1K_846	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_678	RUN1511	OneK1K_678	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_955	RUN1512	OneK1K_955	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_725	RUN1513	OneK1K_725	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_263	RUN1514	OneK1K_263	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_740	RUN1515	OneK1K_740	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_698	RUN1516	OneK1K_698	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_715	RUN1517	OneK1K_715	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_6	RUN1518	OneK1K_6	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_660	RUN1519	OneK1K_660	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_781	RUN1520	OneK1K_781	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_28	RUN1521	OneK1K_28	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_390	RUN1522	OneK1K_390	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1041	RUN1523	OneK1K_1041	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_969	RUN1524	OneK1K_969	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_41	RUN1525	OneK1K_41	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_33	RUN1526	OneK1K_33	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_554	RUN1527	OneK1K_554	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_126	RUN1528	OneK1K_126	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_983	RUN1529	OneK1K_983	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1021	RUN1530	OneK1K_1021	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_218	RUN1531	OneK1K_218	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_751	RUN1532	OneK1K_751	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1077	RUN1533	OneK1K_1077	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_272	RUN1534	OneK1K_272	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_568	RUN1535	OneK1K_568	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_138	RUN1536	OneK1K_138	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_330	RUN1537	OneK1K_330	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_988	RUN1538	OneK1K_988	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_44	RUN1539	OneK1K_44	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_253	RUN1540	OneK1K_253	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_215	RUN1541	OneK1K_215	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_586	RUN1542	OneK1K_586	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_827	RUN1543	OneK1K_827	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_635	RUN1544	OneK1K_635	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_406	RUN1545	OneK1K_406	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_766	RUN1546	OneK1K_766	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_374	RUN1547	OneK1K_374	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1024	RUN1548	OneK1K_1024	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_705	RUN1549	OneK1K_705	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_493	RUN1550	OneK1K_493	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_651	RUN1551	OneK1K_651	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_615	RUN1552	OneK1K_615	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_61	RUN1553	OneK1K_61	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_422	RUN1554	OneK1K_422	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_848	RUN1555	OneK1K_848	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_354	RUN1556	OneK1K_354	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_116	RUN1557	OneK1K_116	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1057	RUN1558	OneK1K_1057	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_293	RUN1559	OneK1K_293	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_981	RUN1560	OneK1K_981	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_179	RUN1561	OneK1K_179	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_673	RUN1562	OneK1K_673	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_72	RUN1563	OneK1K_72	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_918	RUN1564	OneK1K_918	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_256	RUN1565	OneK1K_256	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_19	RUN1566	OneK1K_19	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_592	RUN1567	OneK1K_592	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_66	RUN1568	OneK1K_66	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1053	RUN1569	OneK1K_1053	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_359	RUN1570	OneK1K_359	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_346	RUN1571	OneK1K_346	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_648	RUN1572	OneK1K_648	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_531	RUN1573	OneK1K_531	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_290	RUN1574	OneK1K_290	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_300	RUN1575	OneK1K_300	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_989	RUN1576	OneK1K_989	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_867	RUN1577	OneK1K_867	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_213	RUN1578	OneK1K_213	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_863	RUN1579	OneK1K_863	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_951	RUN1580	OneK1K_951	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_950	RUN1581	OneK1K_950	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_142	RUN1582	OneK1K_142	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_365	RUN1583	OneK1K_365	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_259	RUN1584	OneK1K_259	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_497	RUN1585	OneK1K_497	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_9	RUN1586	OneK1K_9	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_292	RUN1587	OneK1K_292	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1058	RUN1588	OneK1K_1058	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_40	RUN1589	OneK1K_40	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_637	RUN1590	OneK1K_637	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_353	RUN1591	OneK1K_353	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_904	RUN1592	OneK1K_904	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_880	RUN1593	OneK1K_880	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_509	RUN1594	OneK1K_509	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_538	RUN1595	OneK1K_538	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_200	RUN1596	OneK1K_200	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_558	RUN1597	OneK1K_558	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1040	RUN1598	OneK1K_1040	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_930	RUN1599	OneK1K_930	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1073	RUN1600	OneK1K_1073	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_239	RUN1601	OneK1K_239	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_540	RUN1602	OneK1K_540	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_420	RUN1603	OneK1K_420	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_594	RUN1604	OneK1K_594	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_620	RUN1605	OneK1K_620	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_623	RUN1606	OneK1K_623	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_823	RUN1607	OneK1K_823	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_600	RUN1608	OneK1K_600	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_560	RUN1609	OneK1K_560	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_470	RUN1610	OneK1K_470	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_759	RUN1611	OneK1K_759	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_96	RUN1612	OneK1K_96	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_539	RUN1613	OneK1K_539	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_830	RUN1614	OneK1K_830	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_733	RUN1615	OneK1K_733	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_391	RUN1616	OneK1K_391	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_334	RUN1617	OneK1K_334	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1004	RUN1618	OneK1K_1004	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_861	RUN1619	OneK1K_861	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_887	RUN1620	OneK1K_887	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_298	RUN1621	OneK1K_298	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_53	RUN1622	OneK1K_53	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_169	RUN1623	OneK1K_169	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_661	RUN1624	OneK1K_661	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_977	RUN1625	OneK1K_977	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_16	RUN1626	OneK1K_16	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_878	RUN1627	OneK1K_878	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_587	RUN1628	OneK1K_587	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
